,Store Number,City_x,2015 Sales,2015 Sales mean,County Number_x,Price per Liter mean_x,Zip Code_x,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 q1 Sales,2015 q1 Sales mean,2015 q1 Volume Sold (Liters),2015 q1 Volume Sold (Liters) mean,2015 q1 Margin mean,City,2016 q1 Sales,2016 q1 Sales mean,County Number,Price per Liter mean,Zip Code,2016 q1 Volume Sold (Liters),2016 q1 Volume Sold (Liters) mean,2016 q1 Margin mean,15-16 q1 Sales Growth,2016 Predicted Sales
92,2594,SIOUX CITY,766753.79,104.661996997,97,19.0646217078,51106,51038.9,6.96681681682,35.0125088725,135418.28,88.9154826001,9380.36,6.15913328956,29.7691135916,SIOUX CITY,191091.14,116.447982937,97.0,18.3834281163,51106,12382.81,7.54589274832,38.8774466789,55672.86,821929.62887
93,2595,DENISON,818008.5,155.426277788,24,18.1145919113,51442,59115.72,11.2323237697,52.2156089683,163104.8,161.170750988,11887.5,11.746541502,54.2099703557,DENISON,184729.87,147.783896,24.0,18.4902355303,51442,14200.37,11.360296,49.644264,21625.07,794970.137182
94,2596,OTTUMWA,251059.45,66.913499467,90,15.0803637264,52501,19118.18,5.09546375267,22.4304264392,45612.45,58.1050318471,3554.47,4.52798726115,19.4809299363,OTTUMWA,37179.58,44.1562707838,90.0,15.3895708541,52501,3068.87,3.64473871734,14.7405938242,-8432.87,169642.047537
95,2597,CHEROKEE,242967.96,146.454466546,18,15.4083326875,51012,19803.29,11.9368836649,49.1816335142,56995.82,162.381253561,4550.74,12.9650712251,54.2481481481,CHEROKEE,40160.26,120.240299401,18.0,16.0916937553,51012,3157.4,9.45329341317,40.3059281437,-16835.56,182274.370593
96,2600,OSKALOOSA,177137.55,74.8363117871,62,15.001638401,52577,13980.15,5.90627376426,25.0323193916,39867.38,62.0021461897,3246.25,5.04860031104,20.7380559876,OSKALOOSA,40970.96,99.9291707317,62.0,15.8083507549,52577,3338.9,8.14365853659,33.3680487805,1103.58,185710.17192
97,2601,FAIRFIELD,574301.26,137.326939264,51,19.994442454,52556,38169.51,9.12709469154,45.8722118604,133081.37,125.076475564,9227.76,8.67270676692,41.7580263158,FAIRFIELD,135871.39,132.17061284,51.0,19.3061978015,52556,9594.31,9.33298638132,44.1782003891,2790.02,587904.60067
98,2602,WEBSTER CITY,467466.77,103.766208657,40,18.0646596168,50595,34933.83,7.7544572697,34.7604217536,108362.38,116.268648069,7919.95,8.49780042918,38.9120708155,WEBSTER CITY,92843.04,73.2778531965,40.0,17.4613347755,50595,6989.53,5.51659826361,24.5609629045,-15519.34,405547.54867
99,2603,BETTENDORF,1327654.85,119.705603643,82,20.9628376736,52722,84136.29,7.58599675412,39.9868794518,271021.94,119.550921923,17239.54,7.60456109396,39.9344287605,BETTENDORF,295483.47,107.565879141,82.0,21.3042334066,52722,19081.6,6.94634146341,35.8893738624,24461.53,1264351.37059
100,2604,LEMARS,658500.49,103.164732884,75,18.6686060641,51031,47471.98,7.43725207583,34.6033448222,134589.33,103.450676403,10274.31,7.89724058417,34.7814757879,LEMARS,130377.49,79.3050425791,75.0,18.4816748206,51031,9815.45,5.97046836983,26.496593674,-4211.84,564621.081595
101,2605,CEDAR RAPIDS,826411.3,124.440792049,57,18.1063539254,52402,65612.35,9.8798900768,41.6839918687,216171.01,133.769189356,17013.1,10.5279084158,44.8053155941,CEDAR RAPIDS,192747.83,120.920846926,57.0,18.377074623,52402,15037.04,9.43352572146,40.4371769134,-23423.18,828950.792928
102,2606,HUMBOLDT,486319.67,121.823564629,46,16.8944955904,50548,37138.35,9.30319388778,40.8443061122,104354.49,111.370853789,7956.85,8.49183564568,37.272678762,HUMBOLDT,103958.63,113.244694989,46.0,16.7731935367,50548,8314.57,9.05726579521,37.9489869281,-395.86,452656.169467
103,2607,SHENANDOAH,516018.24,133.787461758,73,18.0170578839,51601,35537.05,9.21365050557,44.7063598652,105046.24,116.45924612,7267.66,8.05727272727,38.8997560976,SHENANDOAH,106452.13,110.887635417,73.0,17.6089471593,51601,7668.67,7.98819791667,36.9901041667,1405.89,463223.790794
104,2609,AMES,80229.41,62.6302966432,85,17.2195370334,50010,6637.85,5.18177205308,21.1562997658,13677.13,57.4669327731,1062.3,4.46344537815,19.2447478992,AMES,12380.85,49.9227822581,85.0,16.5078393817,50010,955.7,3.85362903226,16.6877419355,-1296.28,64543.355718
105,2611,OTTUMWA,463383.34,124.231458445,90,19.0774450768,52501,31910.44,8.55507774799,41.547077748,89053.08,109.401818182,6458.3,7.93402948403,36.5823095823,OTTUMWA,94010.77,104.922734375,90.0,18.4233122077,52501,6964.71,7.77311383929,35.03328125,4957.69,410496.46724
106,2612,PERRY,230525.48,73.3223536896,25,15.3810896317,50220,18176.3,5.78126590331,24.6607061069,51427.05,71.6254178273,4146.5,5.77506963788,24.303091922,PERRY,51773.27,74.3868821839,25.0,15.2391030378,50220,4478.05,6.43397988506,25.0310344828,346.22,231491.090928
107,2613,COUNCIL BLUFFS,1005793.36,119.922899726,78,18.4270932547,51501,67691.67,8.0710230118,40.1006629307,264408.55,126.693124102,17623.88,8.44459990417,42.4224484907,COUNCIL BLUFFS,242057.36,112.847254079,78.0,18.511988234,51501,16639.3,7.75724941725,37.6615291375,-22351.19,1037927.90979
108,2614,DAVENPORT,1611044.22,150.578953173,82,inf,52807,108327.41,10.1250032713,50.3450808487,294990.21,123.117783806,20872.26,8.71129382304,41.1850459098,DAVENPORT,392226.28,150.335868149,82.0,19.5154612641,52807,25905.13,9.9291414335,50.1447987735,97236.07,1674353.93015
109,2616,CLINTON,1578331.78,153.998612548,23,18.6106670038,52732,112940.41,11.0196516733,51.4318879891,358098.75,153.822487113,25893.49,11.1226331615,51.3698883162,CLINTON,369424.59,155.416318889,23.0,18.7076304055,52732,25729.79,10.8244804375,51.8419310055,11325.84,1577718.82866
110,2618,CEDAR RAPIDS,297636.91,96.6667456967,57,16.4305818515,52402,25175.96,8.17666774927,32.3875251705,68077.3,105.54620155,6181.92,9.58437209302,35.3856744186,CEDAR RAPIDS,73141.35,94.8655642023,57.0,16.3967565755,52402,6630.59,8.59998702983,31.7605447471,5064.05,322050.456455
111,2619,WEST DES MOINES,1643751.16,160.069253092,77,21.5198243474,50266,96751.57,9.42171292239,53.4813935145,313345.86,141.91388587,18726.05,8.4810009058,47.4469927536,WEST DES MOINES,292690.86,126.486974935,77.0,20.8213227062,50266,18457.19,7.97631374244,42.2119706137,-20655.0,1252516.10089
112,2620,WINDSOR HEIGHTS,877806.53,73.4320336289,77,19.0413972627,50311,58081.01,4.85870921867,24.5552275389,163324.44,57.5288622754,11132.01,3.92110250088,19.2278231772,WINDSOR HEIGHTS,172189.31,77.8784758028,77.0,20.3488286278,50311,11164.93,5.0497195839,25.9813071009,8864.87,741822.397331
113,2621,SIOUX CITY,841587.05,131.14961041,97,19.0532423097,51105,59766.56,9.31378525791,43.8089558984,203099.8,143.432062147,14808.05,10.4576624294,47.9169067797,SIOUX CITY,211032.4,125.241780415,97.0,18.9295270484,51105,14669.2,8.70575667656,41.7988486647,7932.6,906442.034918
114,2622,IOWA CITY,749572.74,129.998740895,52,19.2375154372,52240,47858.84,8.30018036767,43.4441935484,104044.33,87.6531844987,7173.0,6.04296545914,29.3092586352,IOWA CITY,171119.44,131.630338462,52.0,20.299172344,52240,10901.02,8.3854,43.9400230769,67075.11,737288.216048
115,2623,SIOUX CITY,1052803.92,100.047887485,97,19.5316969575,51104,68471.98,6.50688776965,33.4178523235,202835.96,86.0568349597,13156.45,5.58186253712,28.7619473908,SIOUX CITY,201433.01,86.082482906,97.0,19.4632203799,51104,13483.21,5.76205555556,28.7160854701,-1402.95,865759.172075
116,2624,DUBUQUE,860930.8,132.430518382,31,19.5547633697,52002,62313.45,9.5852099677,44.3454176281,192934.41,125.690169381,14055.3,9.15654723127,42.0543583062,DUBUQUE,200599.95,136.555445882,31.0,19.9211400107,52002,14135.93,9.62282505106,45.620483322,7665.54,862228.607558
117,2625,DAVENPORT,1922462.4,196.390070487,82,18.8100738134,52804,121929.07,12.45572275,65.5244131168,447305.5,239.713558414,28717.67,15.3899624866,79.9805466238,DAVENPORT,476439.16,214.708949977,82.0,18.4822507457,52804,30031.65,13.5338666066,71.6002118071,29133.66,2031253.80052
118,2626,DES MOINES,967141.62,118.857271722,77,19.3655939637,50311,65851.79,8.09288312646,39.7529703822,205170.43,112.176287589,14326.98,7.83323127392,37.6161126299,DES MOINES,215106.77,107.28517207,77.0,19.5361089354,50311,14599.12,7.28135660848,35.7999850374,9936.34,923709.490025
119,2627,DES MOINES,948741.27,138.381165403,77,18.022909946,50310,59554.77,8.68651837806,46.2175087515,201282.29,127.879472681,12678.08,8.05468869123,42.6955654384,DES MOINES,204808.54,111.248527974,77.0,18.6843653063,50310,13247.52,7.19582835416,37.1231178707,3526.25,880064.896086
120,2628,ELDORA,156957.12,97.9146101061,42,13.8238130886,50627,13380.75,8.34731752963,32.7325389894,36855.39,97.7596551724,3225.75,8.55636604775,32.6839522546,ELDORA,37858.67,116.488215385,42.0,13.2010095238,50627,3275.75,10.0792307692,38.9415384615,1003.28,172520.0768
121,2629,COUNCIL BLUFFS,1626217.05,149.08480473,78,19.8773394833,51503,101359.76,9.29224055739,49.786953612,381036.91,148.090520793,24899.98,9.67741158181,49.4487135639,COUNCIL BLUFFS,382790.84,149.352649239,78.0,19.4895998096,51503,23250.99,9.0717869684,49.8173936793,1753.93,1634365.89847
122,2630,WEST DES MOINES,210602.18,134.570083067,77,16.2905706238,50266,15301.18,9.77711182109,44.9972396166,46509.65,136.391935484,3701.25,10.8541055718,45.6515542522,WEST DES MOINES,58332.41,159.814821918,77.0,16.822035225,50266,4291.25,11.7568493151,53.3914794521,11822.76,259289.169034
123,2633,DES MOINES,9839393.08,504.377336477,77,21.2209437469,50320,582860.61,29.878030039,168.245861698,2337324.42,520.446319305,137622.25,30.6440102427,173.617864618,DES MOINES,2443253.18,506.059067937,77.0,20.9141441022,50320,145604.25,30.1582953604,168.765896852,105928.76,10366744.3903
124,2635,DAVENPORT,1104254.83,147.568465856,82,20.6362747049,52807,65730.2,8.78393692369,49.313768542,208389.88,131.975858138,12359.86,7.82765041165,44.1141861938,DAVENPORT,209066.17,131.240533584,82.0,21.346984949,52807,12810.2,8.04155681105,43.7843126177,676.29,898109.019444
125,2636,DES MOINES,637381.7,169.201406955,77,16.6636839807,50317,45112.72,11.9757685161,56.569739846,145742.16,165.804505119,10395.56,11.8265756542,55.5443230944,DES MOINES,137697.56,153.167474972,77.0,17.1520140159,50317,9176.83,10.2078197998,51.0928476085,-8044.6,595644.032409
126,2637,DAVENPORT,895421.04,142.901538462,82,16.2535121656,52804,69803.88,11.1401021385,47.8089690393,187407.93,136.197623547,14822.85,10.7724200581,45.64625,DAVENPORT,129489.89,132.81014359,82.0,16.3170042478,52804,10279.86,10.5434461538,44.3425538462,-57918.04,560859.372876
127,2641,COUNCIL BLUFFS,289973.92,92.5251818762,78,17.4332727659,51501,23694.76,7.5605488194,30.9038417358,62335.59,84.5801763908,5628.23,7.63667571235,28.2505698779,COUNCIL BLUFFS,72810.95,90.2242255266,78.0,15.5407151708,51501,5831.69,7.22638166047,30.0952292441,10475.36,320650.198951
128,2642,PELLA,621728.64,111.480839161,63,17.8168406608,50219,41219.54,7.39098798637,37.2649829658,138878.63,108.66872457,9286.28,7.26625978091,36.3237402191,PELLA,158368.58,120.067156937,63.0,18.4779676542,50219,9980.76,7.56691432904,40.0678847612,19489.95,683249.2106
129,2643,WATERLOO,706949.24,107.24351335,7,21.6608566504,50701,42410.33,6.43360588592,35.850617415,169131.81,106.171883239,10318.48,6.47738857502,35.4661205273,WATERLOO,153305.98,86.8097281993,7.0,21.2959883321,50701,8752.97,4.95638165345,28.9778029445,-15825.83,661793.570041
130,2644,FORT DODGE,1265501.83,203.850165915,94,18.2631081286,50501,85670.26,13.7999774485,68.1836227448,280506.28,198.097655367,19916.0,14.0649717514,66.280720339,FORT DODGE,289199.43,198.899195323,94.0,18.5512707965,50501,19901.25,13.6872420908,66.4516162311,8693.15,1237719.18485
131,2647,CEDAR RAPIDS,1024198.39,102.297082501,57,20.7601024165,52411,64547.76,6.44703955254,34.2461556133,223641.14,95.5731367521,15112.15,6.45818376068,32.050025641,CEDAR RAPIDS,241311.79,110.744281781,57.0,20.372374709,52411,15106.65,6.93283616338,36.9654703993,17670.65,1034768.1338
132,2648,WEST DES MOINES,1631109.12,137.727697374,77,22.4061868081,50265,94956.52,8.01794477751,46.0017090264,361865.13,134.572380067,21599.46,8.03252510227,44.9676682782,WEST DES MOINES,343060.63,124.207324403,77.0,22.5965763224,50265,20591.69,7.45535481535,41.4369406227,-18804.5,1465986.58644
133,2649,DUBUQUE,618545.35,80.3827615335,31,17.0384526619,52001,48134.96,6.2553554256,26.9316699155,134325.62,70.2539853556,10332.26,5.40390167364,23.4968933054,DUBUQUE,128500.31,75.7220447849,31.0,17.2213627801,52001,9796.14,5.7726222746,25.293730112,-5825.31,556665.466033
134,2650,HARLAN,604878.84,144.396953927,83,18.1962675686,51537,40622.5,9.69742181905,48.3078228694,145361.36,134.718591288,9355.24,8.67028730306,45.0378869323,HARLAN,79554.12,116.307192982,83.0,18.4020176809,51537,5764.88,8.4281871345,38.9016959064,-65807.24,349228.20862
135,2651,WAVERLY,855359.44,108.068154138,9,18.8296744953,50677,61520.79,7.77268351232,36.216199621,185580.5,98.0351294242,13024.65,6.88042789223,32.809207607,WAVERLY,191155.87,98.737536157,9.0,19.185171848,50677,14866.51,7.67898243802,33.0216683884,5575.37,822203.95898
136,2652,MASON CITY,462027.68,110.904387902,17,17.4107517763,50401,36460.5,8.75192030725,37.1569323092,93901.53,112.862415865,7440.47,8.94287259615,37.8214783654,MASON CITY,111207.97,104.814297832,17.0,16.8519064627,50401,8992.88,8.4758529689,34.9889820924,17306.44,483379.361765
137,2653,WASHINGTON,408083.59,100.094086338,92,19.3242602815,52353,27694.61,6.79288937945,33.5548344371,68438.51,80.9923195266,4883.13,5.77885207101,27.2005088757,WASHINGTON,83399.61,91.9510584344,92.0,18.8999614042,52353,6392.81,7.04830209482,30.8965931643,14961.1,365525.654836
138,2655,CLARINDA,132559.54,99.2955355805,73,15.5405733012,51632,10256.13,7.68249438202,33.223011236,32698.19,92.3677683616,2484.98,7.01971751412,30.8585310734,CLARINDA,25290.33,100.758286853,73.0,14.3925322519,51632,2068.74,8.24199203187,33.6408366534,-7407.86,119254.603434
139,2656,CORNING,99228.46,62.2903075957,22,16.5528719679,51632,6986.03,4.38545511613,20.8197112367,22829.66,61.3700537634,1635.34,4.39607526882,20.5037096774,CORNING,20962.08,58.7173109244,22.0,16.958142935,51632,1484.35,4.15784313725,19.6382352941,-1867.58,100911.187748
140,2657,BEDFORD,58277.1,47.5731428571,87,16.5923865838,50833,4418.22,3.60671020408,15.8903673469,13141.2,61.6957746479,1009.77,4.74070422535,20.5944131455,BEDFORD,15307.3,39.9668407311,87.0,16.4410680094,50833,1226.45,3.20221932115,13.3438381201,2166.1,76945.8483728
141,2658,MOUNT AYR,45040.61,105.977905882,80,14.5860896359,50854,3592.8,8.45364705882,35.4949411765,8738.45,107.882098765,725.1,8.95185185185,36.1260493827,MOUNT AYR,10464.02,107.876494845,80.0,13.5836008837,50854,880.15,9.07371134021,36.2415463918,1725.57,56419.7007792
142,2660,SIOUX CENTER,204440.87,77.9119169207,84,16.7128494569,51250,13683.85,5.21488185976,26.0287842988,48441.46,73.5075265554,3256.75,4.94195751138,24.5441729894,SIOUX CENTER,52246.46,79.7655877863,84.0,16.971392948,51250,3488.0,5.32519083969,26.6501374046,3805.0,233496.502092
143,2661,SHELDON,413493.82,110.55984492,71,16.7378437406,51201,31418.1,8.40056149733,37.0314331551,87115.74,101.415296857,6705.91,7.80664726426,33.9190454016,SHELDON,75566.37,82.6765536105,71.0,16.3942918086,51201,6126.15,6.70257111597,27.6234682713,-11549.37,332327.85492
144,2662,MUSCATINE,442825.31,87.2390287628,70,17.1469947178,52761,34726.76,6.84136327817,29.1820981087,102794.01,88.5391989664,8391.98,7.22823428079,29.7533505599,MUSCATINE,103585.1,86.2490424646,70.0,17.832920436,52761,7647.35,6.36748542881,28.785570358,791.09,451073.124111
145,2663,URBANDALE,1589528.9,216.822930023,77,22.3826935959,50322,91710.57,12.5099672623,72.4642572637,306947.29,176.609487917,18363.08,10.5656386651,59.0892635213,URBANDALE,276396.86,163.74221564,77.0,19.9655436448,50322,17547.96,10.3957109005,54.6394075829,-30550.43,1183461.02893
146,2665,WAUKEE,1380679.66,156.00900113,25,20.3278781505,50263,79781.6,9.0148700565,52.1879774011,225615.38,114.758585961,13745.71,6.99171414039,38.4683926755,WAUKEE,305851.47,153.385892678,25.0,20.6068042194,50263,17677.72,8.86545636911,51.1939819458,80236.09,1308291.65449
147,2666,ANKENY,1273759.27,122.417998078,77,25.3980351681,50023,74919.79,7.20036424796,40.9748793849,327334.28,135.150404624,19392.9,8.00697770438,45.3905821635,ANKENY,260453.94,104.181576,77.0,23.1042097969,50023,15838.73,6.335492,34.77544,-66880.34,1115893.85772
148,2667,SIOUX CITY,110386.19,71.2168967742,97,15.4746961598,51104,8956.05,5.77809677419,23.8230645161,27114.29,84.4681931464,2170.7,6.76230529595,28.2399065421,SIOUX CITY,30441.76,61.9995112016,97.0,15.9636058578,51104,2442.2,4.97393075356,20.7093482688,3327.47,141086.711529
149,2668,LEON,45146.0,72.1182108626,27,16.4441077134,50144,3093.25,4.94129392971,24.1203833866,7539.14,58.4429457364,552.25,4.28100775194,19.5088372093,LEON,10564.6,72.8593103448,27.0,15.7514220033,50144,779.25,5.37413793103,24.3531034483,3025.46,56845.965609
150,2669,CORYDON,84863.9,79.6844131455,93,15.4169878217,50060,6390.48,6.00045070423,26.6531361502,20378.73,78.0794252874,1540.1,5.90076628352,26.0894252874,CORYDON,19357.49,76.2105905512,93.0,14.4844263217,50060,1563.15,6.15413385827,25.5230708661,-1021.24,94110.8270075
151,2670,CORALVILLE,2401418.5,194.825450268,52,19.6474277395,52241,147876.47,11.9971174753,65.067257829,501953.12,191.658312333,31140.77,11.8903283696,64.0104009164,CORALVILLE,613414.14,193.750518004,52.0,19.4081284158,52241,36970.45,11.6773373342,64.6371604548,111461.02,2611763.01248
152,2671,JEFFERSON,315681.74,153.766069167,37,17.3157495419,50129,21839.34,10.6377691184,51.4916463712,66097.53,121.951162362,4709.88,8.68981549815,40.8560885609,JEFFERSON,63793.71,120.821420455,37.0,17.4525696699,50129,4479.67,8.48422348485,40.3143939394,-2303.82,282434.527108
153,2806,CLINTON,412058.25,110.058293269,23,15.8158355018,52732,32064.47,8.56422809829,36.8113087607,89327.88,109.202787286,6922.2,8.46234718826,36.5377628362,CLINTON,78706.47,100.905730769,23.0,14.8757996425,52732,6450.0,8.26923076923,33.6843974359,-10621.41,345635.810698
154,2835,CEDAR FALLS,102680.64,104.883186925,7,14.6259649059,50613,8441.61,8.62268641471,35.087834525,20534.72,98.2522488038,1744.04,8.34468899522,32.8266028708,CEDAR FALLS,22675.76,98.5902608696,7.0,15.789378882,50613,1840.5,8.00217391304,32.9356956522,2141.04,108173.879273
155,2836,WATERLOO,21386.56,53.3330673317,7,13.9811037313,50703,1937.29,4.83114713217,17.9033416459,5742.23,54.6879047619,454.46,4.32819047619,18.308952381,WATERLOO,4566.74,42.2846296296,7.0,17.9280676808,50703,356.74,3.30314814815,14.1012962963,-1175.49,31426.6300336
156,2837,WATERLOO,74049.23,114.09742681,7,14.2670376892,50702,6665.35,10.2701848998,38.2349306626,15987.52,108.023783784,1574.1,10.6358108108,36.2324324324,WATERLOO,14050.14,96.2338356164,7.0,14.3429124271,50702,1269.01,8.69184931507,32.2634246575,-1937.38,71617.9194262
157,2838,DAVENPORT,60017.48,125.55958159,82,14.8217057681,52806,6014.05,12.5816945607,41.9222384937,13518.07,101.63962406,1282.3,9.64135338346,33.9595488722,DAVENPORT,11883.3,112.106603774,82.0,16.7177133872,52806,1005.75,9.48820754717,37.4193396226,-1634.77,62434.7052301
158,2839,DAVENPORT,51927.6,152.280351906,82,14.2322259911,52804,5476.45,16.0599706745,50.8491202346,17574.68,165.798867925,2022.31,19.0783962264,55.350754717,DAVENPORT,11597.18,124.700860215,82.0,15.0867844342,52804,939.75,10.1048387097,41.5907526882,-5977.5,61222.1093551
159,2840,BETTENDORF,104675.87,108.584927386,82,16.0969788579,52722,11440.5,11.8677385892,36.282033195,24357.22,113.818785047,2578.75,12.0502336449,38.0358878505,BETTENDORF,23801.1,81.7907216495,82.0,17.8898903616,52722,2457.75,8.44587628866,27.2887628866,-556.12,112943.146161
160,2841,CEDAR RAPIDS,104580.29,118.57175737,57,13.6939272217,52403,9079.75,10.2945011338,39.7768253968,29611.32,113.889692308,2555.25,9.82788461538,38.1550384615,CEDAR RAPIDS,22824.14,110.796796117,57.0,15.7304403606,52403,1893.36,9.19106796117,37.0368446602,-6787.18,108802.723729
161,2843,CEDAR RAPIDS,87140.34,49.2596608253,57,16.2468318833,52402,7387.46,4.17606557377,16.4770435274,18571.65,50.6039509537,1631.12,4.44446866485,16.9402452316,CEDAR RAPIDS,18957.2,46.9237623762,57.0,15.5264141325,52402,1628.26,4.03034653465,15.6703217822,385.55,92414.3709653
